catalog,HIP,n_HIP,Sn,So,RArad,DErad,Plx,e_Plx,pmRA,pmDE,Hpmag,B-V,HIP1,pm_total_masyr,r_pc_parallax,parallax_frac_error,quality_flags,quality_flag_count,cohorts,cohort_ranks,official_best_gaia_ids,has_official_best_neighbour,fis_supplemental_gaia_ids,has_fis_supplemental_match,any_gaia_hip_gaia_ids,has_any_gaia_hip_match,official_neighbourhood_gaia_ids
hipparcos2,46651,W,17,3,142.675471,-40.46688846,53.15,0.37,-147.98,61.35,3.6577,0.371,HIP1,160.19332976126066,18.814674,0.00696143,hip_solution_type_not_5;hip_component_flag,2,brightest,brightest:316,,False,,False,,False,
hipparcos2,48002,,15,3,146.77557344,-65.07201887,2.27,0.28,-11.51,4.71,3.0186,0.273,HIP1,12.436406233313544,440.52863,0.12334802,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,brightest,brightest:168,5249119024128109952,True,,False,5249119024128109952,True,5249119024128109952
hipparcos2,50583,W,17,3,154.99234103,19.84186021,25.07,0.52,304.3,-154.28,2.1684,1.128,HIP1,341.1756269137642,39.888313,0.020741923,hip_solution_type_not_5;hip_component_flag,2,brightest,brightest:61,,False,,False,,False,
hipparcos2,51576,P,1,0,158.00618286,-61.68536026,6.75,0.4,-17.01,11.5,3.3225,-0.089,HIP1,20.53265935041051,148.14815,0.059259262,hip_solution_type_not_5;hip_component_flag,2,brightest,brightest:228,5253796346624992128,True,,False,5253796346624992128,True,5253796346624992128
hipparcos2,51624,P,5,0,158.20281326,9.30659422,0.6,0.18,-5.93,-3.4,3.7965,-0.148,HIP1,6.835561425369535,1666.6666,0.3,parallax_frac_error_gt_0p1;hip_component_flag,2,brightest,brightest:371,3870025847369674624,True,,False,3870025847369674624,True,3870025847369674624
hipparcos2,54963,,95,3,168.83081214,-18.1440663,62.53,29.78,346.33,-696.53,10.1158,1.34,HIP1,777.8807812255037,15.992324,0.47625142,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,high_pm,high_pm:369,,False,,False,,False,
hipparcos2,54966,,95,3,168.83621766,-18.14332352,70.11,29.65,341.07,-690.32,10.2341,1.34,HIP1,769.98080969593,14.2633,0.42290685,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,high_pm;nearest,high_pm:378;nearest:426,,False,,False,,False,
hipparcos2,55846,D,95,3,171.69060722,3.0126595,56.35,0.75,-725.74,180.67,6.6337,0.778,HIP1,747.8904976666036,17.74623,0.0133096725,hip_solution_type_not_5;hip_component_flag,2,high_pm,high_pm:412,3812355328621651328,True,,False,3812355328621651328,True,3812355328621651328
hipparcos2,55848,D,95,3,171.69459788,3.00586339,55.69,1.46,-730.81,188.97,7.6968,1.002,HIP1,754.8462870015325,17.956545,0.026216557,hip_solution_type_not_5;hip_component_flag,2,high_pm,high_pm:399,3812355294262255104,True,,False,3812355294262255104,True,3812355294262255104
hipparcos2,58412,,15,3,179.64953752,59.55616433,24.99,3.54,-734.31,-8.37,11.1371,1.34,HIP1,734.3577009877407,40.016006,0.14165667,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,high_pm,high_pm:431,,False,,False,,False,
hipparcos2,59196,P,1,5,182.08976522,-50.72240992,7.86,0.47,-49.94,-7.19,2.5241,-0.128,HIP1,50.45492741051165,127.22646,0.059796438,hip_solution_type_not_5;hip_component_flag,2,brightest,brightest:92,,False,,False,,False,
hipparcos2,60718,P,17,3,186.64975588,-63.09905674,10.13,0.5,-35.83,-14.86,0.6739,-0.243,HIP1,38.789283313822644,98.71668,0.04935834,hip_solution_type_not_5;hip_component_flag,2,brightest,brightest:12,,False,,False,,False,
hipparcos2,63125,P,95,3,194.00767083,38.31824601,28.41,0.9,-235.08,53.54,2.8471,-0.115,HIP1,241.09985068431712,35.198875,0.031678986,hip_solution_type_not_5;hip_component_flag,2,brightest,brightest:131,1517698716348324992,True,,False,1517698716348324992,True,1517698716348324992
hipparcos2,65012,,95,3,199.89346224,35.10895394,64.06,11.6,387.46,-785.25,11.8995,1.47,HIP1,875.6385179399088,15.610366,0.18108025,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,high_pm,high_pm:275,,False,,False,,False,
hipparcos2,65474,P,7,0,201.29835228,-11.16124494,13.06,0.7,-42.35,-30.67,0.8891,-0.235,HIP1,52.28930483378031,76.56968,0.053598773,hip_solution_type_not_5;hip_component_flag,2,brightest,brightest:14,,False,,False,,False,
hipparcos2,66077,,1,2,203.18515215,16.81138435,78.37,19.88,282.58,-224.45,11.3949,1.54,HIP1,360.8729123943774,12.759984,0.2536685,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,nearest,nearest:333,,False,,False,,False,
hipparcos2,66657,P,7,1,204.9719697,-53.46636266,7.63,0.48,-15.3,-11.72,2.2097,-0.171,HIP1,19.272996653348955,131.0616,0.062909566,hip_solution_type_not_5;hip_component_flag,2,brightest,brightest:66,,False,,False,,False,
hipparcos2,67308,W,15,3,206.9254265,-32.42997777,69.01,1.35,88.69,-25.19,8.246,1.322,HIP1,92.19789693913847,14.490653,0.019562382,hip_solution_type_not_5;hip_component_flag,2,nearest,nearest:445,6171492074455952128,True,,False,6171492074455952128,True,6171492074455952128
hipparcos2,68527,G,5,2,210.43494686,8.92332842,9.62,2.29,154.1,-746.21,11.7297,0.746,HIP1,761.9554935165177,103.9501,0.23804574,parallax_frac_error_gt_0p1;hip_component_flag,2,high_pm,high_pm:388,3722736193130634752,True,,False,3722736193130634752,True,3722736193130634752
hipparcos2,71681,D,95,3,219.9141246,-60.83948046,796.92,25.9,-3614.39,802.98,1.2429,0.9,HIP1,3702.511573580831,1.2548311,0.032500125,hip_solution_type_not_5;hip_component_flag,2,nearest;high_pm;brightest,nearest:1;high_pm:17;brightest:19,5877748442128924544,True,,False,5877748442128924544,True,5877748442128924544
hipparcos2,71683,D,95,3,219.92040813,-60.83514522,754.81,4.11,-3679.25,473.67,0.1373,0.71,HIP1,3709.615051646195,1.3248367,0.005445079,hip_solution_type_not_5;hip_component_flag,2,nearest;brightest;high_pm,nearest:3;brightest:5;high_pm:16,,False,,False,,False,
hipparcos2,72848,P,75,4,223.35016593,19.15227145,86.88,0.46,-442.23,217.61,6.1435,0.841,HIP1,492.87065747516357,11.510129,0.0052946596,hip_solution_type_not_5;hip_component_flag,2,nearest,nearest:268,1236929488664453376,True,,False,1236929488664453376,True,1236929488664453376
hipparcos2,73184,D,95,3,224.36396519,-21.41128124,171.22,0.94,1037.06,-1725.87,5.877,1.024,HIP1,2013.4847157353838,5.8404393,0.005490013,hip_solution_type_not_5;hip_component_flag,2,high_pm;nearest,high_pm:48;nearest:62,6232511606838403968,True,,False,6232511606838403968,True,6232511606838403968
hipparcos2,73695,D,15,3,225.94867391,47.65401362,79.95,1.56,-445.84,19.86,4.8775,0.647,HIP1,446.2821139145058,12.507818,0.019512195,hip_solution_type_not_5;hip_component_flag,2,nearest,nearest:323,,False,,False,,False,
hipparcos2,73903,,1,2,226.56074486,-37.41970577,34.78,6.36,-422.83,-1058.9,12.7794,1.613,HIP1,1140.199289115723,28.752157,0.18286373,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,high_pm,high_pm:163,6198060746449027968,True,,False,6198060746449027968,True,6198060746449027968
hipparcos2,74117,,55,3,227.21095648,-45.27979457,4.2,0.66,-15.88,-26.8,4.0022,-0.162,HIP1,31.151475085459438,238.09525,0.15714288,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,brightest,brightest:482,5907202503156812032,True,,False,5907202503156812032,True,5907202503156812032
hipparcos2,74376,G,95,3,227.98399257,-48.7377036,18.12,0.47,-96.5,-49.86,3.8523,-0.029,HIP1,108.61983980838859,55.187634,0.025938189,hip_solution_type_not_5;hip_component_flag,2,brightest,brightest:397,5902489309145870464,True,,False,5902489309145870464,True,5902489309145870464
hipparcos2,75264,,57,3,230.67036256,-44.68956931,6.37,0.7,-22.86,-18.87,3.3138,-0.191,HIP1,29.64214061096128,156.98587,0.10989011,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,brightest,brightest:226,6000130236649730432,True,,False,6000130236649730432,True,6000130236649730432
hipparcos2,75695,P,75,4,231.95771591,29.10549183,29.17,0.76,-180.17,85.92,3.7373,0.319,HIP1,199.60830468695434,34.281796,0.026054164,hip_solution_type_not_5;hip_component_flag,2,brightest,brightest:345,,False,1273423791421021568,True,1273423791421021568,True,
hipparcos2,75807,,95,3,232.29246625,-6.9734474,68.69,21.75,0.62,-55.06,11.7523,0.0,HIP1,55.06349062673016,14.558159,0.31663996,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,nearest,nearest:452,,False,,False,,False,
hipparcos2,76267,P,75,4,233.67162276,26.71491051,43.46,0.28,120.27,-89.58,2.221,0.032,HIP1,149.9648268761712,23.009665,0.006442706,hip_solution_type_not_5;hip_component_flag,2,brightest,brightest:67,1222646935698492160,True,,False,1222646935698492160,True,1222646935698492160
hipparcos2,76276,P,15,3,233.70079178,10.53885915,14.3,0.75,-71.48,3.64,3.8677,0.268,HIP1,71.57262046341464,69.93007,0.05244755,hip_solution_type_not_5;hip_component_flag,2,brightest,brightest:409,,False,,False,,False,
hipparcos2,76901,G,1,2,235.5324239,-19.46923807,95.9,5.59,-2004.86,-1035.03,11.8548,1.591,HIP1,2256.269203907193,10.427528,0.058289886,hip_solution_type_not_5;hip_component_flag,2,high_pm;nearest,high_pm:36;nearest:208,6254033894121581952,True,,False,6254033894121581952,True,6254033894121581952
hipparcos2,77760,D,75,4,238.16747676,42.44998794,62.92,0.21,438.9,629.7,4.7198,0.563,HIP1,767.5645249749366,15.893198,0.0033375714,hip_solution_type_not_5;hip_component_flag,2,high_pm,high_pm:381,1384195086792268800,True,,False,1384195086792268800,True,1384195086792268800
hipparcos2,78265,,1,0,239.71300274,-26.11404273,5.57,0.64,-11.42,-26.83,2.8274,-0.18,HIP1,29.159308976723025,179.5332,0.11490125,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,brightest,brightest:125,6235406071207202688,True,,False,6235406071207202688,True,6235406071207202688
hipparcos2,78401,,57,3,240.08338223,-22.62162036,6.64,0.89,-10.21,-35.41,2.2617,-0.117,HIP1,36.85257385855159,150.60242,0.13403614,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,brightest,brightest:72,,False,,False,,False,
hipparcos2,79374,,15,3,242.99891837,-19.46064685,6.88,0.76,-7.65,-23.71,4.0076,0.076,HIP1,24.91358264080058,145.34883,0.11046511,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,brightest,brightest:487,6245697981070158080,True,,False,6245697981070158080,True,6245697981070158080
hipparcos2,80112,,15,3,245.29717737,-25.59275251,4.68,0.6,-10.6,-16.28,2.9227,0.299,HIP1,19.426744451914736,213.67522,0.12820514,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,brightest,brightest:145,6048602103663486592,True,,False,6048602103663486592,True,6048602103663486592
hipparcos2,80763,,1,2,247.35194829,-26.43194598,5.89,1.0,-12.11,-23.3,0.9757,1.865,HIP1,26.259133649075327,169.7793,0.16977929,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,brightest,brightest:15,,False,,False,,False,
hipparcos2,80816,D,75,4,247.5552571,21.48964873,23.44,0.58,-99.15,-15.39,2.9378,0.947,HIP1,100.3373041296207,42.662113,0.024744026,hip_solution_type_not_5;hip_component_flag,2,brightest,brightest:152,1297565458994346240,True,,False,1297565458994346240,True,1297565458994346240
hipparcos2,82514,,1,5,252.9676623,-38.04732677,6.51,0.91,-10.58,-22.06,2.9245,-0.2,HIP1,24.465894629054542,153.60983,0.13978495,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,brightest,brightest:146,,False,5971289565647972608,True,5971289565647972608,True,
hipparcos2,83895,P,7,1,257.19677058,65.71463661,9.93,0.35,-20.43,19.61,3.1359,-0.12,HIP1,28.31849219149918,100.70493,0.035246726,hip_solution_type_not_5;hip_component_flag,2,brightest,brightest:185,,False,1632499034644723968,True,1632499034644723968,True,
hipparcos2,84405,D,15,3,258.83869794,-26.60004824,168.54,0.54,-465.31,-1140.97,4.4649,0.855,HIP1,1232.2036913595089,5.93331,0.0032039874,hip_solution_type_not_5;hip_component_flag,2,nearest;high_pm,nearest:66;high_pm:137,4109030160308317312,True,,False,4109030160308317312,True,4109030160308317312
hipparcos2,85258,,7,0,261.32498802,-55.52982387,5.05,0.64,-8.51,-25.24,2.9935,1.479,HIP1,26.63602260098155,198.01979,0.12673266,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,brightest,brightest:163,5922444483103229952,True,,False,5922444483103229952,True,5922444483103229952
hipparcos2,85792,P,1,0,262.96050685,-49.87598163,12.2,0.85,-33.27,-67.22,2.7869,-0.136,HIP1,75.0028086140779,81.96722,0.06967214,hip_solution_type_not_5;hip_component_flag,2,brightest,brightest:118,,False,5949437149987478016,True,5949437149987478016,True,
hipparcos2,86032,D,1,1,263.73335361,12.56057593,67.13,1.06,108.07,-221.57,2.1262,0.155,HIP1,246.52056668764982,14.89647,0.015790258,hip_solution_type_not_5;hip_component_flag,2,brightest;nearest,brightest:54;nearest:478,,False,,False,,False,
hipparcos2,86228,,15,3,264.32968931,-42.99782041,10.86,1.49,5.54,-3.12,1.9269,0.406,HIP1,6.358144383387342,92.08103,0.13720074,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,brightest,brightest:41,,False,,False,,False,
hipparcos2,88010,,15,3,269.66135984,-13.09534049,14.72,2.12,-459.92,-731.1,9.751,0.616,HIP1,863.7323754497107,67.934784,0.14402173,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,high_pm,high_pm:285,,False,4150413750729448320,True,4150413750729448320,True,
hipparcos2,88192,,1,0,270.16131465,2.93158728,2.65,0.54,1.15,-9.35,3.9704,0.029,HIP1,9.420456464524422,377.3585,0.20377359,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,brightest,brightest:467,4469314179061640320,True,,False,4469314179061640320,True,4469314179061640320
hipparcos2,88601,W,17,3,271.3633862,2.50243905,196.72,0.83,124.16,-962.82,4.1502,0.86,HIP1,970.7924896701663,5.0833673,0.004219195,hip_solution_type_not_5;hip_component_flag,2,nearest;high_pm,nearest:44;high_pm:227,,False,4468557611984384512,True,4468557611984384512,True,
hipparcos2,91430,D,55,3,279.68616117,-14.48918018,77.6,2.79,114.61,-569.52,11.2143,1.556,HIP1,580.9375891608323,12.886599,0.035953607,hip_solution_type_not_5;hip_component_flag,2,nearest,nearest:341,4103671243754951296,True,,False,4103671243754951296,True,4103671243754951296
hipparcos2,93506,W,17,3,285.65301241,-29.88011461,36.98,0.87,10.79,21.11,2.6212,0.062,HIP1,23.707724479586815,27.041645,0.02352623,hip_solution_type_not_5;hip_component_flag,2,brightest,brightest:106,6760703042771435136,True,,False,6760703042771435136,True,6760703042771435136
hipparcos2,94349,D,75,4,288.05646788,2.88766853,97.84,2.95,1788.33,-519.72,11.1028,1.542,HIP1,1862.3192710435017,10.220769,0.030151268,hip_solution_type_not_5;hip_component_flag,2,high_pm;nearest,high_pm:55;nearest:199,,False,4268226078065241600,True,4268226078065241600,True,
hipparcos2,95241,,1,1,290.6595272,-44.4589109,10.4,1.14,13.67,-19.03,3.9357,-0.085,HIP1,23.4309581536906,96.15385,0.109615386,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,brightest,brightest:449,,False,6664464851576141824,True,6664464851576141824,True,
hipparcos2,97241,D,15,3,296.45614193,32.38665206,86.99,7.52,384.25,191.71,10.7493,0.0,HIP1,429.4191269610612,11.495575,0.08644672,hip_solution_type_not_5;hip_component_flag,2,nearest,nearest:267,2034628782438989440,True,,False,2034628782438989440,True,2034628782438989440
hipparcos2,97365,,55,3,296.84693825,18.53425889,5.49,0.72,-4.31,12.35,3.8364,1.313,HIP1,13.080466352542633,182.14937,0.13114755,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,brightest,brightest:387,,False,,False,,False,
hipparcos2,99675,,75,4,303.40792697,46.74132505,3.69,0.41,4.78,1.21,3.9123,1.27,HIP1,4.930770730829005,271.00272,0.11111111,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,brightest,brightest:433,,False,2082600852679281408,True,2082600852679281408,True,
hipparcos2,100345,,75,4,305.25269233,-14.78140101,9.98,1.09,44.92,7.38,3.2104,0.79,HIP1,45.52220117700813,100.20041,0.10921845,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,brightest,brightest:199,,False,6875990375999580544,True,6875990375999580544,True,
hipparcos2,102098,P,5,0,310.35797281,45.28033431,2.31,0.32,2.01,1.85,1.2966,0.092,HIP1,2.7317759791022396,432.90045,0.13852814,parallax_frac_error_gt_0p1;hip_component_flag,2,brightest,brightest:21,,False,,False,,False,
hipparcos2,102141,D,15,3,310.46238469,-32.43434148,93.5,3.67,270.45,-365.6,10.1659,1.55,HIP1,454.7598954393406,10.695188,0.03925134,hip_solution_type_not_5;hip_component_flag,2,nearest,nearest:219,,False,,False,,False,
hipparcos2,106032,P,1,0,322.1648953,70.5606948,4.76,0.3,12.54,8.39,3.1438,-0.201,HIP1,15.08786598561904,210.08403,0.06302521,hip_solution_type_not_5;hip_component_flag,2,brightest,brightest:188,2272185759996420992,True,,False,2272185759996420992,True,2272185759996420992
hipparcos2,106255,X,1,2,322.82467308,-9.79053291,120.52,5.98,1166.28,-62.09,11.9473,1.703,HIP1,1167.9315932450838,8.297379,0.049618322,hip_solution_type_not_5;hip_component_flag,2,nearest;high_pm,nearest:120;high_pm:159,,False,,False,,False,
hipparcos2,107089,D,1,2,325.36863468,-77.38946227,47.17,1.93,66.41,-239.1,3.8981,1.008,HIP1,248.15136126968957,21.199917,0.040915836,hip_solution_type_not_5;hip_component_flag,2,brightest,brightest:421,,False,,False,,False,
hipparcos2,107711,,1,2,327.29637345,-41.55787337,48.9,28.18,924.97,-467.51,11.5223,1.57,HIP1,1036.404892404508,20.449898,0.5762781,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,high_pm,high_pm:205,,False,,False,,False,
hipparcos2,113726,,55,3,345.48019356,42.32597936,4.75,0.53,22.99,0.88,3.6041,-0.099,HIP1,23.006835940650333,210.52632,0.11157894,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,brightest,brightest:297,,False,1931192500887330688,True,1931192500887330688,True,
hipparcos2,114110,G,5,0,346.66203145,-14.87240413,208.16,34.01,97.84,56.37,12.375,0.0,HIP1,112.91697170930506,4.803997,0.16338393,parallax_frac_error_gt_0p1;hip_component_flag,2,nearest,nearest:37,,False,,False,,False,
hipparcos2,114176,G,5,0,346.83137105,-32.26819127,110.72,45.94,-257.87,-5.0,12.4153,0.0,HIP1,257.91846948212145,9.031792,0.4149205,parallax_frac_error_gt_0p1;hip_component_flag,2,nearest,nearest:150,,False,,False,,False,
hipparcos2,114962,,15,3,349.2722694,-13.84810109,15.08,1.8,-500.84,-1192.37,8.2677,0.481,HIP1,1293.2853213811713,66.312996,0.11936339,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,high_pm,high_pm:124,,False,,False,,False,
hipparcos2,149,,5,0,0.47868476,26.00557727,21.97,2.23,-306.76,-630.26,11.3715,0.932,HIP1,700.9489034159337,45.516617,0.10150205,parallax_frac_error_gt_0p1,1,high_pm,high_pm:478,2853258035861905664,True,,False,2853258035861905664,True,2853258035861905664
hipparcos2,171,,1,2,0.54018854,27.08448917,82.17,2.23,780.22,-917.75,5.8735,0.69,HIP1,1204.5780634313412,12.169892,0.027138859,hip_solution_type_not_5,1,high_pm;nearest,high_pm:146;nearest:301,,False,2853900872207888768,True,2853900872207888768,True,
hipparcos2,428,G,5,0,1.29233673,45.78693444,88.88,1.42,870.19,-150.45,9.9952,1.472,HIP1,883.1001294304061,11.251125,0.015976598,hip_component_flag,1,nearest;high_pm,nearest:251;high_pm:272,386655019234959872,True,,False,386655019234959872,True,386655019234959872
hipparcos2,746,P,5,0,2.2920403,59.15021806,59.58,0.38,523.5,-179.77,2.3579,0.38,HIP1,553.5065518130748,16.784155,0.0063779787,hip_component_flag,1,brightest,brightest:79,,False,423018377034969216,True,423018377034969216,True,
hipparcos2,1067,,1,1,3.30895847,15.1836161,8.33,0.53,1.98,-9.28,2.7544,-0.19,HIP1,9.488877699707167,120.04802,0.06362545,hip_solution_type_not_5,1,brightest,brightest:116,2769202742740232960,True,,False,2769202742740232960,True,2769202742740232960
hipparcos2,1242,,1,2,3.86527706,-16.13230909,200.53,9.41,731.83,-607.73,11.4323,1.75,HIP1,951.2680493951219,4.986785,0.046925645,hip_solution_type_not_5,1,nearest;high_pm,nearest:42;high_pm:236,,False,,False,,False,
hipparcos2,1860,,1,2,5.87929769,77.18918143,52.01,2.02,-841.42,46.46,11.3048,1.462,HIP1,842.7016957381775,19.227072,0.038838685,hip_solution_type_not_5,1,high_pm,high_pm:309,540136568911394944,True,,False,540136568911394944,True,540136568911394944
hipparcos2,2081,,1,1,6.5702816,-42.30512119,38.5,0.73,233.05,-356.3,2.5512,1.083,HIP1,425.74874339215614,25.974026,0.01896104,hip_solution_type_not_5,1,brightest,brightest:95,,False,4993479684438433792,True,4993479684438433792,True,
hipparcos2,2552,,17,3,8.11171915,67.23621557,99.35,2.17,1738.21,-224.11,10.3464,1.52,HIP1,1752.5978706480275,10.065426,0.021841973,hip_solution_type_not_5,1,high_pm;nearest,high_pm:62;nearest:190,,False,527956488340229632,True,527956488340229632,True,
