source_id,original_ext_source_id,angular_distance,score,xm_flag
3657653114880309248,68469,0.004183582,14.625579582764328,8
2802397960855105920,3093,0.0019213224,17.688822917835964,8
3011968416163350272,27366,0.046567805,8.136592286630258,16
2630576144911349248,114939,0.0141867865,14.919402608423377,8
2365464065885835904,1170,0.00943182,15.545056493426273,8
2059372363884259072,98110,0.0042103333,13.353821006411806,8
3655377057091634304,72220,0.026049703,3.2339770145960403,8
3735000631158990976,62452,0.0014067496,18.189159597225576,8
2671038928727970944,106278,0.0026793368,15.958718041930606,8
3566643651231641600,54651,0.0014686207,19.17369450375688,8
2989528414633822464,24169,0.0062657674,15.097230323178406,8
2976850598890749824,23512,0.0011508166,18.071084574898567,8
2386316510063903616,114341,0.012675874,14.456526345260245,8
3478160727866058368,56528,0.0017940373,17.653525455810357,8
2396530698208685312,113576,0.002555827,15.898269193603042,8
2921635736292220800,33977,0.019822592,7.250171729135796,8
2093931938472201600,92791,0.039576128,0.7808167717509782,8
2043823929421342848,93194,0.0047795316,13.74123362513034,8
3384529341302871296,32246,0.0059960783,14.373596788698311,8
2851617392714906880,118131,0.016217444,3.567128653413066,8
2658974606111711488,114971,0.009481372,14.803275366591615,8
3352485999058854912,32362,0.021960452,3.026261107509236,8
3019816764523863552,29651,0.014031494,9.688098543181365,8
2452378776434477184,8102,0.0075398358,12.751935219858527,8
2358524597030794112,5643,0.0063424604,16.48040059643507,8
2964000159821218432,27072,0.011326992,11.092229166270087,8
2519329585637068160,9560,0.002149977,17.35510227637605,8
3216486443742786048,26549,0.048204184,7.502804436739649,16
3269362645115584640,15457,0.002460191,17.640112815790427,8
2515037264041041536,10279,0.0013232048,19.264973637278278,8
3207534529304666240,24674,0.028197022,7.0159349548920575,8
2391835199442300544,115669,0.007323579,15.612099732874283,8
2900546759663847168,26634,0.015446674,13.762627899147844,8
3478127463341507072,56452,0.018214563,9.50186171874466,72
3507879565090229888,64924,0.010499641,7.445964412244471,8
3490234568129160704,59316,0.010857233,14.474865655285686,8
1934263333784036736,112460,0.003212777,14.141110763753439,8
3359074685047632640,31635,0.003128945,14.92052248141908,8
3501215734352781440,61359,0.0022201566,16.084464204564327,8
1907131544341497600,109937,0.0034036145,15.617832753504112,8
2139664063041544576,94779,0.0055705938,14.877786844756438,8
1893189736896880640,108706,0.008750077,11.107546557053238,8
2591891443195067264,7097,0.05275521,6.975310326286699,8
3214077516844988800,25281,0.019120743,11.232637165003863,8
3402918982515591168,26451,0.5115154,3.8348259543917873,16
1876510592179455744,112748,0.0058876863,15.296345275246056,8
2971266110612490624,25985,0.0085592605,14.436674998877724,8
